qpid	ontology	goid	desc	RM3_score	RM3_PPV	RM3_rank	ARGOT_score	ARGOT_PPV	ARGOT_rank	JAC_score	JAC_PPV	JAC_rank	HYGE_score	HYGE_PPV	HYGE_rank	SANS_score	SANS_PPV	SANS_rank
tr|F7HCV5|F7HCV5_MACMU	BP	0019048	modulation by virus of host morphology or physiology	0.27760385035	0.570856726423	907	4.9695324243	0.628386346457	494	0.000117703589156	0.606196176485	742	-0.0	0.2557	801	0.61	0.61	464
tr|F7HCV5|F7HCV5_MACMU	BP	0030203	glycosaminoglycan metabolic process	0.276673505956	0.569347428712	912	4.94184795495	0.627483484875	498	0.000114284424495	0.604985759916	747	-0.0	0.2557	805	0.61	0.61	465
tr|F7HCV5|F7HCV5_MACMU	BP	0050793	regulation of developmental process	0.276440054352	0.568968700176	914	4.93245475499	0.627176574184	500	0.0001134450429	0.604683074762	748	-0.0	0.2557	806	0.61	0.61	466
tr|F7HCV5|F7HCV5_MACMU	BP	0044003	modification by symbiont of host morphology or physiology	0.276388860871	0.568885648991	916	4.93245475499	0.627176574184	501	0.000113261955643	0.604616755112	749	-0.0	0.2557	807	0.61	0.61	467
tr|F7HCV5|F7HCV5_MACMU	BP	0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	0.276256442713	0.568670827013	917	4.93245475499	0.627176574184	502	0.000112790004384	0.604445304736	750	-0.0	0.2557	808	0.61	0.61	468
tr|F7HCV5|F7HCV5_MACMU	BP	0065003	macromolecular complex assembly	0.275877698469	0.568056390226	918	4.91341177992	0.626553471463	505	0.000111452970697	0.603955663945	751	-0.0	0.2557	809	0.61	0.61	469
tr|F7HCV5|F7HCV5_MACMU	BP	0035821	modification of morphology or physiology of other organism	0.275675993896	0.567729164897	920	4.91341177992	0.626553471463	506	0.000110748611224	0.603695349896	752	-0.0	0.2557	810	0.61	0.61	470
tr|F7HCV5|F7HCV5_MACMU	BP	0046907	intracellular transport	0.275140030606	0.566859671652	923	4.89401613719	0.625917586662	510	0.000108902587692	0.603005169179	754	-0.0	0.2557	812	0.61	0.61	471
tr|F7HCV5|F7HCV5_MACMU	BP	0034613	cellular protein localization	0.275002044244	0.566635816377	924	4.88418193559	0.625594691628	512	0.000108433263893	0.602827835665	755	-0.0	0.2557	813	0.61	0.61	472
tr|F7HCV5|F7HCV5_MACMU	BP	0070727	cellular macromolecule localization	0.274857285541	0.566400974333	925	4.88418193559	0.625594691628	513	0.000107943492298	0.602641955662	756	-0.0	0.2557	814	0.61	0.61	473
tr|F7HCV5|F7HCV5_MACMU	BP	0006022	aminoglycan metabolic process	0.274115598034	0.565197734691	930	4.8541128433	0.624605384824	520	0.000105475056249	0.601692099103	757	-0.0	0.2557	815	0.61	0.61	474
tr|F7HCV5|F7HCV5_MACMU	BP	0051649	establishment of localization in cell	0.273905607019	0.564857066267	933	4.8541128433	0.624605384824	521	0.000104788441832	0.601423935694	759	-0.0	0.2557	816	0.61	0.61	475
tr|F7HCV5|F7HCV5_MACMU	BP	0046395	carboxylic acid catabolic process	0.273587731813	0.564341377321	934	4.843894862	0.624268504599	524	0.000103759192908	0.601018644078	762	-0.0	0.2557	818	0.61	0.61	476
tr|F7HCV5|F7HCV5_MACMU	BP	0016054	organic acid catabolic process	0.273587656285	0.564341254792	935	4.843894862	0.624268504599	525	0.000103758949793	0.601018547872	763	-0.0	0.2557	819	0.61	0.61	477
tr|F7HCV5|F7HCV5_MACMU	BP	0050790	regulation of catalytic activity	0.271934189115	0.561658835002	942	4.79125389457	0.622527307683	535	9.85959521333e-05	0.598922836804	770	-0.0	0.2557	821	0.61	0.61	478
tr|F7HCV5|F7HCV5_MACMU	BP	0043933	macromolecular complex subunit organization	0.269199153279	0.557221786364	953	4.70110496353	0.619523099518	551	9.07145290726e-05	0.595502018375	782	-0.0	0.2557	828	0.61	0.61	479
tr|F7HCV5|F7HCV5_MACMU	BP	0051641	cellular localization	0.267883956085	0.555088141957	960	4.65294315529	0.617906300481	561	8.71950198303e-05	0.59387726123	789	-0.0	0.2557	831	0.61	0.61	480
tr|F7HCV5|F7HCV5_MACMU	BP	0051128	regulation of cellular component organization	0.267663425657	0.554730375443	961	4.65294315529	0.617906300481	562	8.66210889816e-05	0.593606104702	790	-0.0	0.2557	832	0.61	0.61	481
tr|F7HCV5|F7HCV5_MACMU	BP	0009168	purine ribonucleoside monophosphate biosynthetic process	0.267078760807	0.553781873657	963	4.62800543489	0.617065849132	568	8.512139817e-05	0.592888997701	793	-0.0	0.2557	835	0.61	0.61	482
tr|F7HCV5|F7HCV5_MACMU	BP	0009127	purine nucleoside monophosphate biosynthetic process	0.267054722351	0.55374287607	964	4.62800543489	0.617065849132	569	8.50604115955e-05	0.59285956907	794	-0.0	0.2557	836	0.61	0.61	483
tr|F7HCV5|F7HCV5_MACMU	BP	0007049	cell cycle	0.264804271887	0.550091970282	967	4.56293265989	0.614862041175	583	7.95775344372e-05	0.590123745115	799	-0.0	0.2557	841	0.61	0.61	484
tr|F7HCV5|F7HCV5_MACMU	BP	0044282	small molecule catabolic process	0.263286881422	0.54763030773	973	4.50779704711	0.612982444288	591	7.61212517124e-05	0.588300503075	805	-0.0	0.2557	847	0.61	0.61	485
tr|F7HCV5|F7HCV5_MACMU	BP	0023014	signal transduction by protein phosphorylation	0.262680672222	0.546646854545	974	4.49354737457	0.612494800216	594	7.4791520123e-05	0.58757690372	807	-0.0	0.2557	849	0.61	0.61	486
tr|F7HCV5|F7HCV5_MACMU	BP	0065009	regulation of molecular function	0.262157028142	0.545797346754	976	4.47910114864	0.611999639897	595	7.36655559031e-05	0.586954057324	808	-0.0	0.2557	850	0.61	0.61	487
tr|F7HCV5|F7HCV5_MACMU	BP	0009057	macromolecule catabolic process	0.261330269174	0.54445609568	978	4.44959680954	0.610985859157	600	7.1929482565e-05	0.585974813105	810	-0.0	0.2557	852	0.61	0.61	488
tr|F7HCV5|F7HCV5_MACMU	BP	0009152	purine ribonucleotide biosynthetic process	0.260862473026	0.543697189991	980	4.43452698443	0.610466757176	603	7.09692393044e-05	0.585422979173	813	-0.0	0.2557	854	0.61	0.61	489
tr|F7HCV5|F7HCV5_MACMU	BP	0006164	purine nucleotide biosynthetic process	0.259275589618	0.541122789037	983	4.38797110767	0.608857476288	611	6.78261986095e-05	0.583563043151	824	-0.0	0.2557	862	0.61	0.61	490
tr|F7HCV5|F7HCV5_MACMU	BP	0009156	ribonucleoside monophosphate biosynthetic process	0.2577182637	0.538596339201	984	4.33924907755	0.60716414973	619	6.49054793758e-05	0.581755726386	831	-0.0	0.2557	865	0.61	0.61	491
tr|F7HCV5|F7HCV5_MACMU	BP	0009605	response to external stimulus	0.257631006453	0.538454781768	985	4.33924907755	0.60716414973	620	6.47464305793e-05	0.581654986692	832	-0.0	0.2557	866	0.61	0.61	492
tr|F7HCV5|F7HCV5_MACMU	BP	0072522	purine-containing compound biosynthetic process	0.25741394853	0.5381026487	986	4.33924907755	0.60716414973	621	6.43528527019e-05	0.581404631194	833	-0.0	0.2557	867	0.61	0.61	493
tr|F7HCV5|F7HCV5_MACMU	BP	0022607	cellular component assembly	0.255754000552	0.535409715095	988	4.28814944193	0.605377944336	630	6.14379742296e-05	0.579501370965	834	-0.0	0.2557	868	0.61	0.61	494
tr|F7HCV5|F7HCV5_MACMU	BP	0009124	nucleoside monophosphate biosynthetic process	0.255220639468	0.53454444341	989	4.27054676244	0.604760174322	634	6.05359591935e-05	0.578894070511	835	-0.0	0.2557	869	0.61	0.61	495
tr|F7HCV5|F7HCV5_MACMU	BP	1901565	organonitrogen compound catabolic process	0.253536267976	0.531811887537	992	4.21589080837	0.602833853409	642	5.77923470684e-05	0.576989658765	841	-0.0	0.2557	875	0.61	0.61	496
tr|F7HCV5|F7HCV5_MACMU	BP	0015031	protein transport	0.252761622778	0.530555180632	996	4.19701940096	0.602165843268	645	5.65820631978e-05	0.576120651256	845	-0.0	0.2557	878	0.61	0.61	497
tr|F7HCV5|F7HCV5_MACMU	BP	0009260	ribonucleotide biosynthetic process	0.251551246835	0.52859158774	1001	4.15822478901	0.600787857832	652	5.47529763054e-05	0.574771407281	846	-0.0	0.2557	879	0.61	0.61	498
tr|F7HCV5|F7HCV5_MACMU	BP	0045184	establishment of protein localization	0.250963447981	0.52763800166	1002	4.15822478901	0.600787857832	653	5.38910893506e-05	0.574119925388	851	-0.0	0.2557	884	0.61	0.61	499
tr|F7HCV5|F7HCV5_MACMU	BP	0046390	ribose phosphate biosynthetic process	0.250605717615	0.527057655687	1003	4.13827495201	0.600076736295	655	5.33747626356e-05	0.573724635773	852	-0.0	0.2557	885	0.61	0.61	500
tr|F7HCV5|F7HCV5_MACMU	BP	0008104	protein localization	0.249529922058	0.525312392554	1005	4.11793771542	0.599350039151	658	5.1858514769e-05	0.572541332397	858	-0.0	0.2557	888	0.61	0.61	501
tr|F7HCV5|F7HCV5_MACMU	BP	0015833	peptide transport	0.24779528541	0.522498291521	1009	4.05444344076	0.597069617504	664	4.95245159384e-05	0.570650465116	863	-0.0	0.2557	892	0.61	0.61	502
tr|F7HCV5|F7HCV5_MACMU	BP	0042886	amide transport	0.247156873466	0.521462595824	1010	4.03239347317	0.596273511984	667	4.86984882862e-05	0.569959842888	864	-0.0	0.2557	893	0.61	0.61	503
tr|F7HCV5|F7HCV5_MACMU	BP	0051701	interaction with host	0.242931504121	0.514607779135	1015	3.91459136967	0.591982937938	683	4.36433991362e-05	0.565459833594	873	-0.0	0.2557	900	0.61	0.61	504
tr|F7HCV5|F7HCV5_MACMU	BP	0044712	single-organism catabolic process	0.240766547348	0.511095569763	1022	3.86349173405	0.590101735749	690	4.13075873486e-05	0.563201293303	880	-0.0	0.2557	906	0.61	0.61	505
tr|F7HCV5|F7HCV5_MACMU	BP	0009165	nucleotide biosynthetic process	0.238144450133	0.506841741451	1025	3.8097704831	0.588110556412	693	3.86849063012e-05	0.560507893202	885	-0.0	0.2557	909	0.61	0.61	506
tr|F7HCV5|F7HCV5_MACMU	BP	1901293	nucleoside phosphate biosynthetic process	0.237605955074	0.505968140916	1026	3.78183990053	0.587069760946	695	3.81725026775e-05	0.559960396096	886	-0.0	0.2557	910	0.61	0.61	507
tr|F7HCV5|F7HCV5_MACMU	BP	0006468	protein phosphorylation	0.23533891255	0.502290317831	1029	3.72363966296	0.58488858642	700	3.61070228344e-05	0.557676308509	895	-0.0	0.2557	914	0.61	0.61	508
tr|F7HCV5|F7HCV5_MACMU	BP	0044248	cellular catabolic process	0.233593398682	0.499458570682	1032	3.69328000755	0.583744029017	705	3.46123493963e-05	0.555940421154	901	-0.0	0.2557	917	0.61	0.61	509
tr|F7HCV5|F7HCV5_MACMU	BP	0016032	viral process	0.232229634743	0.497246136443	1033	3.62978573288	0.581334990191	715	3.34988626093e-05	0.554597798117	903	-0.0	0.2557	918	0.61	0.61	510
tr|F7HCV5|F7HCV5_MACMU	BP	0044403	symbiosis, encompassing mutualism through parasitism	0.231603407154	0.496230207426	1035	3.62978573288	0.581334990191	716	3.3002823017e-05	0.553985249331	905	-0.0	0.2557	920	0.61	0.61	511
tr|F7HCV5|F7HCV5_MACMU	BP	0035556	intracellular signal transduction	0.229254795788	0.492420055207	1040	3.56219229535	0.578747154064	723	3.12237871679e-05	0.551709996059	912	-0.0	0.2557	925	0.61	0.61	512
tr|F7HCV5|F7HCV5_MACMU	BP	0044419	interspecies interaction between organisms	0.228931120517	0.491894956815	1042	3.56219229535	0.578747154064	724	3.0988292766e-05	0.551399141757	913	-0.0	0.2557	926	0.61	0.61	513
tr|F7HCV5|F7HCV5_MACMU	BP	0044085	cellular component biogenesis	0.22756474511	0.489678285993	1045	3.52668602134	0.577377946405	726	3.00188287594e-05	0.550094063193	921	-0.0	0.2557	930	0.61	0.61	514
tr|F7HCV5|F7HCV5_MACMU	BP	0071705	nitrogen compound transport	0.224357807698	0.484475671429	1051	3.45184456336	0.574469117957	732	2.78915148011e-05	0.547076058897	934	-0.0	0.2557	937	0.61	0.61	515
tr|F7HCV5|F7HCV5_MACMU	BP	0006950	response to stress	0.223707083362	0.483420001338	1052	3.45184456336	0.574469117957	733	2.7483716734e-05	0.546471294245	935	-0.0	0.2557	938	0.61	0.61	516
tr|F7HCV5|F7HCV5_MACMU	BP	0051704	multi-organism process	0.223250872648	0.482679890696	1053	3.41231780544	0.572920120022	739	2.72023836147e-05	0.546048823463	937	-0.0	0.2557	940	0.61	0.61	517
tr|F7HCV5|F7HCV5_MACMU	BP	1901137	carbohydrate derivative biosynthetic process	0.22316010644	0.482532640677	1055	3.41231780544	0.572920120022	740	2.71468533337e-05	0.545964918913	939	-0.0	0.2557	942	0.61	0.61	518
tr|F7HCV5|F7HCV5_MACMU	BP	0046034	ATP metabolic process	0.220650120378	0.478460690289	1057	3.37124058864	0.571300825542	746	2.56675105584e-05	0.543664116524	942	-0.0	0.2557	945	0.61	0.61	519
tr|F7HCV5|F7HCV5_MACMU	BP	1901575	organic substance catabolic process	0.219701922432	0.476922428762	1059	3.32848629418	0.569604906862	748	2.51358075232e-05	0.542804624482	947	-0.0	0.2557	950	0.61	0.61	520
tr|F7HCV5|F7HCV5_MACMU	BP	0009205	purine ribonucleoside triphosphate metabolic process	0.219604070094	0.476763682914	1060	3.32848629418	0.569604906862	749	2.50817507067e-05	0.542716226168	948	-0.0	0.2557	951	0.61	0.61	521
tr|F7HCV5|F7HCV5_MACMU	BP	0009144	purine nucleoside triphosphate metabolic process	0.219194612502	0.476099419861	1061	3.32848629418	0.569604906862	750	2.48571781071e-05	0.542346934583	949	-0.0	0.2557	952	0.61	0.61	522
tr|F7HCV5|F7HCV5_MACMU	BP	0090407	organophosphate biosynthetic process	0.218799125196	0.475457820806	1062	3.32848629418	0.569604906862	751	2.4642733254e-05	0.541991169875	950	-0.0	0.2557	953	0.61	0.61	523
tr|F7HCV5|F7HCV5_MACMU	BP	0009199	ribonucleoside triphosphate metabolic process	0.218601686785	0.475137516472	1063	3.32848629418	0.569604906862	752	2.45365729002e-05	0.541813902189	952	-0.0	0.2557	955	0.61	0.61	524
tr|F7HCV5|F7HCV5_MACMU	BP	0009141	nucleoside triphosphate metabolic process	0.21669955882	0.472051694273	1065	3.28391212998	0.567825161839	758	2.35435713851e-05	0.540117632701	957	-0.0	0.2557	960	0.61	0.61	525
tr|F7HCV5|F7HCV5_MACMU	BP	0009056	catabolic process	0.216575244763	0.471850019579	1066	3.28391212998	0.567825161839	759	2.34805043687e-05	0.540007496214	958	-0.0	0.2557	961	0.61	0.61	526
tr|F7HCV5|F7HCV5_MACMU	BP	0009167	purine ribonucleoside monophosphate metabolic process	0.213252900752	0.46646018089	1068	3.1886342231	0.563979970053	763	2.18734803545e-05	0.537096526361	962	-0.0	0.2557	964	0.61	0.61	527
tr|F7HCV5|F7HCV5_MACMU	BP	0009126	purine nucleoside monophosphate metabolic process	0.213243378866	0.466444733535	1069	3.1886342231	0.563979970053	764	2.18690839052e-05	0.537088272697	963	-0.0	0.2557	965	0.61	0.61	528
tr|F7HCV5|F7HCV5_MACMU	BP	0009161	ribonucleoside monophosphate metabolic process	0.209553657637	0.460458898784	1074	3.08381333652	0.559682665933	773	2.02488876955e-05	0.533927716882	969	-0.0	0.2557	970	0.61	0.61	529
tr|F7HCV5|F7HCV5_MACMU	BP	0009150	purine ribonucleotide metabolic process	0.209526159633	0.460414288773	1075	3.08381333652	0.559682665933	774	2.02374131092e-05	0.533904442515	970	-0.0	0.2557	971	0.61	0.61	530
tr|F7HCV5|F7HCV5_MACMU	BP	0006163	purine nucleotide metabolic process	0.208767486017	0.459183492566	1076	3.08381333652	0.559682665933	775	1.99241634634e-05	0.533263915305	973	-0.0	0.2557	973	0.61	0.61	531
tr|F7HCV5|F7HCV5_MACMU	BP	0009123	nucleoside monophosphate metabolic process	0.208382175581	0.458558403444	1077	3.08381333652	0.559682665933	776	1.97675066952e-05	0.532939798921	975	-0.0	0.2557	975	0.61	0.61	532
tr|F7HCV5|F7HCV5_MACMU	BP	0072521	purine-containing compound metabolic process	0.206675508366	0.455789677223	1079	3.02718685548	0.557330761313	780	1.90927522681e-05	0.531513755844	979	-0.0	0.2557	979	0.61	0.61	533
tr|F7HCV5|F7HCV5_MACMU	BP	0006464	cellular protein modification process	0.205751519386	0.4542906899	1080	3.02718685548	0.557330761313	781	1.87400544982e-05	0.530748166863	982	-0.0	0.2557	982	0.61	0.61	534
tr|F7HCV5|F7HCV5_MACMU	BP	0036211	protein modification process	0.20575147732	0.454290621656	1081	3.02718685548	0.557330761313	782	1.87400386372e-05	0.530748132111	983	-0.0	0.2557	983	0.61	0.61	535
tr|F7HCV5|F7HCV5_MACMU	BP	0009259	ribonucleotide metabolic process	0.205531173904	0.453933223425	1083	3.02718685548	0.557330761313	783	1.86572154428e-05	0.530566261757	984	-0.0	0.2557	984	0.61	0.61	536
tr|F7HCV5|F7HCV5_MACMU	BP	0019693	ribose phosphate metabolic process	0.202973932163	0.449784610147	1090	2.96732286097	0.554820344176	787	1.77302193611e-05	0.528473742905	985	-0.0	0.2557	985	0.61	0.61	537
tr|F7HCV5|F7HCV5_MACMU	BP	0016043	cellular component organization	0.201818956458	0.447910893061	1094	2.96732286097	0.554820344176	788	1.73314727068e-05	0.527539775228	986	-0.0	0.2557	986	0.61	0.61	538
tr|F7HCV5|F7HCV5_MACMU	BP	0009117	nucleotide metabolic process	0.19419833835	0.435547964305	1100	2.76397651522	0.546098068405	799	1.49774428618e-05	0.521545884867	994	-0.0	0.2557	994	0.61	0.61	539
tr|F7HCV5|F7HCV5_MACMU	BP	0006753	nucleoside phosphate metabolic process	0.193742975233	0.434809228721	1101	2.76397651522	0.546098068405	800	1.48506383949e-05	0.52119677607	998	-0.0	0.2557	998	0.61	0.61	540
tr|F7HCV5|F7HCV5_MACMU	BP	0071840	cellular component organization or biogenesis	0.192375656496	0.432591027533	1102	2.76397651522	0.546098068405	801	1.44784087592e-05	0.520154494032	999	-0.0	0.2557	999	0.61	0.61	541
tr|F7HCV5|F7HCV5_MACMU	BP	0043412	macromolecule modification	0.188767533362	0.426737569373	1107	2.68636065886	0.542684556695	805	1.35543737186e-05	0.517446619482	1006	-0.0	0.2557	1006	0.61	0.61	542
tr|F7HCV5|F7HCV5_MACMU	BP	0055086	nucleobase-containing small molecule metabolic process	0.188372330817	0.426096432284	1109	2.68636065886	0.542684556695	806	1.34580281549e-05	0.517153719529	1007	-0.0	0.2557	1007	0.61	0.61	543
tr|F7HCV5|F7HCV5_MACMU	BP	0019637	organophosphate metabolic process	0.180831775619	0.413863389586	1115	2.51139910664	0.534804167327	812	1.17843757037e-05	0.511700899972	1015	-0.0	0.2557	1015	0.61	0.61	544
tr|F7HCV5|F7HCV5_MACMU	BP	0019752	carboxylic acid metabolic process	0.180099826839	0.412675949081	1116	2.51139910664	0.534804167327	813	1.16372488423e-05	0.511185042639	1018	-0.0	0.2557	1018	0.61	0.61	545
tr|F7HCV5|F7HCV5_MACMU	BP	0043436	oxoacid metabolic process	0.179006482323	0.410902216272	1117	2.51139910664	0.534804167327	814	1.14220959236e-05	0.510418807926	1019	-0.0	0.2557	1019	0.61	0.61	546
tr|F7HCV5|F7HCV5_MACMU	BP	0006082	organic acid metabolic process	0.178414799626	0.409942329433	1119	2.51139910664	0.534804167327	815	1.13079169644e-05	0.510006293641	1021	-0.0	0.2557	1021	0.61	0.61	547
tr|F7HCV5|F7HCV5_MACMU	BP	1901135	carbohydrate derivative metabolic process	0.178230783913	0.409643800743	1120	2.51139910664	0.534804167327	816	1.12727240642e-05	0.509878305986	1022	-0.0	0.2557	1022	0.61	0.61	548
tr|F7HCV5|F7HCV5_MACMU	BP	0016310	phosphorylation	0.177506996253	0.408469600021	1121	2.4115774409	0.530184774762	821	1.11357400102e-05	0.509376296093	1023	-0.0	0.2557	1023	0.61	0.61	549
tr|F7HCV5|F7HCV5_MACMU	BP	0044711	single-organism biosynthetic process	0.166313961378	0.390311139543	1135	2.30122970891	0.524965562452	830	9.27958305025e-06	0.501889286737	1048	-0.0	0.2557	1048	0.61	0.61	550
tr|F7HCV5|F7HCV5_MACMU	BP	0044267	cellular protein metabolic process	0.165557024386	0.389083160661	1137	2.30122970891	0.524965562452	831	9.16991221975e-06	0.501401128414	1049	-0.0	0.2557	1049	0.61	0.61	551
tr|F7HCV5|F7HCV5_MACMU	BP	0034654	nucleobase-containing compound biosynthetic process	0.156478758378	0.374355489717	1144	2.03801936864	0.511986381294	843	7.98435595914e-06	0.495716634542	1057	-0.0	0.2557	1057	0.61	0.61	552
tr|F7HCV5|F7HCV5_MACMU	BP	1901566	organonitrogen compound biosynthetic process	0.150455622788	0.364584156849	1145	2.03801936864	0.511986381294	844	7.31332198454e-06	0.492112120537	1063	-0.0	0.2557	1063	0.61	0.61	553
tr|F7HCV5|F7HCV5_MACMU	BP	0006796	phosphate-containing compound metabolic process	0.149107167544	0.362396557907	1146	2.03801936864	0.511986381294	845	7.17405903423e-06	0.491322700714	1064	-0.0	0.2557	1064	0.61	0.61	554
tr|F7HCV5|F7HCV5_MACMU	BP	0006793	phosphorus metabolic process	0.147076460021	0.359102141092	1147	1.87657200103	0.503606617689	847	6.97133751621e-06	0.490145736119	1065	-0.0	0.2557	1065	0.61	0.61	555
tr|F7HCV5|F7HCV5_MACMU	BP	0019438	aromatic compound biosynthetic process	0.144741815095	0.355314646628	1148	1.87657200103	0.503606617689	848	6.74820159871e-06	0.488810010675	1070	-0.0	0.2557	1070	0.61	0.61	556
tr|F7HCV5|F7HCV5_MACMU	BP	0018130	heterocycle biosynthetic process	0.142665949099	0.351946969224	1149	1.87657200103	0.503606617689	849	6.55826500965e-06	0.487637749653	1073	-0.0	0.2557	1073	0.61	0.61	557
