nid	isquery	qpid	spid	qcov	scov	bits	pide	lali	desc	species	qseq	genename
4	0	sp|F7EQ49|GPER1_MACMU	sp|P21109|CXCR1_RABIT	0.733333333333333	0.774647887323944	130	0.3091	275	C-X-C chemokine receptor type 1	Oryctolagus cuniculus	n.d.	CXCR1
4	0	sp|F7EQ49|GPER1_MACMU	sp|Q28003|CXCR2_BOVIN	0.744	0.775	130	0.3226	279	C-X-C chemokine receptor type 2	Bos taurus	n.d.	CXCR2
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A023JCG5|A0A023JCG5_BOSIN	0.744	0.775	130	0.3226	279	C-X-C chemokine receptor type 1	Bos indicus	n.d.	CXCR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|W5LXW0|W5LXW0_LEPOC	0.890666666666667	0.922651933701657	130	0.3054	334	Uncharacterized protein	Lepisosteus oculatus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|A7KWG0|A7KWG0_BOVIN	0.736	0.766666666666667	130	0.3152	276	CXCR1	Bos taurus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|W5LUV9|W5LUV9_ASTMX	0.773333333333333	0.796703296703297	130	0.3172	290	Uncharacterized protein	Astyanax mexicanus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A093N7M3|A0A093N7M3_PYGAD	0.762666666666667	0.831395348837209	130	0.3007	286	C-C chemokine receptor type 4 (Fragment)	Pygoscelis adeliae	n.d.	AS28_06802
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A093EX31|A0A093EX31_TYTAL	0.762666666666667	0.831395348837209	130	0.2972	286	C-C chemokine receptor type 4 (Fragment)	Tyto alba	n.d.	N341_12360
4	0	sp|F7EQ49|GPER1_MACMU	tr|W5NME3|W5NME3_LEPOC	0.752	0.808022922636103	130	0.305	282	Uncharacterized protein	Lepisosteus oculatus	n.d.	BDKRB2 (1 of many)
4	0	sp|F7EQ49|GPER1_MACMU	tr|L9JEZ7|L9JEZ7_TUPCH	0.666666666666667	0.694444444444444	130	0.336	250	C-X-C chemokine receptor type 1	Tupaia chinensis	n.d.	TREES_T100001922
4	0	sp|F7EQ49|GPER1_MACMU	tr|H2V8H6|H2V8H6_TAKRU	0.92	1.00290697674419	130	0.2812	345	Uncharacterized protein	Takifugu rubripes	n.d.	agtr1
4	0	sp|F7EQ49|GPER1_MACMU	tr|U3I0M7|U3I0M7_ANAPL	0.874666666666667	0.921348314606742	130	0.2866	328	Uncharacterized protein	Anas platyrhynchos	n.d.	LOC101794241
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A1S3PQJ7|A0A1S3PQJ7_SALSA	0.768	0.8	130	0.2882	288	C-X-C chemokine receptor type 1-like isoform X2	Salmo salar	n.d.	LOC106586805
4	0	sp|F7EQ49|GPER1_MACMU	tr|H3AQL3|H3AQL3_LATCH	0.821333333333333	0.843835616438356	130	0.289	308	Uncharacterized protein	Latimeria chalumnae	n.d.	GPR25
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A1S3PQH1|A0A1S3PQH1_SALSA	0.768	0.789041095890411	130	0.2882	288	C-X-C chemokine receptor type 1-like isoform X1	Salmo salar	n.d.	LOC106586805
4	0	sp|F7EQ49|GPER1_MACMU	tr|I3KSU3|I3KSU3_ORENI	0.773333333333333	0.892307692307692	129	0.3241	290	Uncharacterized protein	Oreochromis niloticus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|G7PLE8|G7PLE8_MACFA	0.733333333333333	0.783475783475784	130	0.3091	275	Putative uncharacterized protein	Macaca fascicularis	n.d.	EGM_04308
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A091NGA1|A0A091NGA1_9PASS	0.768	0.837209302325581	129	0.3021	288	C-C chemokine receptor type 4 (Fragment)	Acanthisitta chloris	n.d.	N310_01907
4	0	sp|F7EQ49|GPER1_MACMU	tr|H2V8H5|H2V8H5_TAKRU	0.770666666666667	0.791780821917808	130	0.308	289	Uncharacterized protein	Takifugu rubripes	n.d.	agtr1
4	0	sp|F7EQ49|GPER1_MACMU	tr|H2V8H4|H2V8H4_TAKRU	0.770666666666667	0.791780821917808	130	0.308	289	Uncharacterized protein	Takifugu rubripes	n.d.	agtr1
4	0	sp|F7EQ49|GPER1_MACMU	tr|H2V8H3|H2V8H3_TAKRU	0.770666666666667	0.878419452887538	129	0.308	289	Uncharacterized protein	Takifugu rubripes	n.d.	agtr1
4	0	sp|F7EQ49|GPER1_MACMU	tr|W5LXV0|W5LXV0_LEPOC	0.856	0.894150417827298	129	0.3084	321	Uncharacterized protein	Lepisosteus oculatus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	sp|P35407|CXCR2_RAT	0.728	0.760445682451253	129	0.304	273	C-X-C chemokine receptor type 2	Rattus norvegicus	n.d.	Cxcr2
4	0	sp|F7EQ49|GPER1_MACMU	tr|F6VZJ2|F6VZJ2_MONDO	0.752	0.779005524861878	129	0.2979	282	Uncharacterized protein	Monodelphis domestica	n.d.	LOC100012302
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A140GMZ4|A0A140GMZ4_PHYCD	0.888	0.927576601671309	129	0.3153	333	Type-1 angiotensin II receptor (Fragment)	Physeter catodon	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	sp|Q2YEG0|CXCR1_MACMU	0.733333333333333	0.783475783475784	129	0.3091	275	C-X-C chemokine receptor type 1	Macaca mulatta	n.d.	CXCR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|W5K4L3|W5K4L3_ASTMX	0.778666666666667	0.806629834254144	129	0.2808	292	Uncharacterized protein	Astyanax mexicanus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|H3D5E2|H3D5E2_TETNG	0.818666666666667	0.852777777777778	129	0.3127	307	Uncharacterized protein	Tetraodon nigroviridis	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|W5QDY9|W5QDY9_SHEEP	0.738666666666667	0.752717391304348	129	0.3105	277	Uncharacterized protein	Ovis aries	n.d.	CXCR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|H0X9X8|H0X9X8_OTOGA	0.730666666666667	0.76750700280112	129	0.3029	274	Uncharacterized protein	Otolemur garnettii	n.d.	CXCR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|F6UHY2|F6UHY2_XENTR	0.936	0.997159090909091	129	0.2906	351	Cysteinyl leukotriene receptor 1	Xenopus tropicalis	n.d.	cysltr1
4	0	sp|F7EQ49|GPER1_MACMU	tr|Q4S512|Q4S512_TETNG	0.818666666666667	0.895043731778426	129	0.3127	307	Chromosome 6 SCAF14737, whole genome shotgun sequence (Fragment)	Tetraodon nigroviridis	n.d.	GSTENG00023936001
4	0	sp|F7EQ49|GPER1_MACMU	tr|G3IMN7|G3IMN7_CRIGR	0.728	0.760445682451253	129	0.3004	273	High affinity interleukin-8 receptor B	Cricetulus griseus	n.d.	I79_025178
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A1S3AN48|A0A1S3AN48_ERIEU	0.808	0.865714285714286	129	0.3003	303	atypical chemokine receptor 4	Erinaceus europaeus	n.d.	ACKR4
4	0	sp|F7EQ49|GPER1_MACMU	tr|G4Y0N9|G4Y0N9_BOBOX	0.685333333333333	0.883161512027491	127	0.323	257	CXCR2 receptor variant I	Bos indicus x Bos taurus	n.d.	CXCR2
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A140GMZ1|A0A140GMZ1_MESDE	0.882666666666667	0.922005571030641	129	0.3172	331	Type-1 angiotensin II receptor (Fragment)	Mesoplodon densirostris	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A0D9SBQ6|A0A0D9SBQ6_CHLSB	0.733333333333333	0.768156424581006	129	0.3091	275	Uncharacterized protein	Chlorocebus sabaeus	n.d.	CXCR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|H3AB32|H3AB32_LATCH	0.744	0.781512605042017	129	0.3047	279	Uncharacterized protein	Latimeria chalumnae	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|G4Y0P0|G4Y0P0_BOBOX	0.685333333333333	0.883161512027491	127	0.323	257	CXCR2 receptor	Bos indicus x Bos taurus	n.d.	CXCR2
4	0	sp|F7EQ49|GPER1_MACMU	sp|P25104|AGTR1_BOVIN	0.877333333333333	0.916434540389972	129	0.31	329	Type-1 angiotensin II receptor	Bos taurus	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A140GMZ2|A0A140GMZ2_BALAC	0.850666666666667	0.88857938718663	129	0.3166	319	Type-1 angiotensin II receptor (Fragment)	Balaenoptera acutorostrata	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A140GMZ3|A0A140GMZ3_BALOM	0.850666666666667	0.88857938718663	129	0.3166	319	Type-1 angiotensin II receptor (Fragment)	Balaenoptera omurai	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A060Y1V5|A0A060Y1V5_ONCMY	0.768	0.8	129	0.2882	288	Uncharacterized protein	Oncorhynchus mykiss	n.d.	GSONMT00027889001
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A099YYB8|A0A099YYB8_TINGU	0.792	0.886567164179105	128	0.2963	297	C-C chemokine receptor type 4 (Fragment)	Tinamus guttatus	n.d.	N309_07812
4	0	sp|F7EQ49|GPER1_MACMU	tr|J9P4E2|J9P4E2_CANLF	0.882666666666667	0.922005571030641	129	0.3112	331	Type-1 angiotensin II receptor	Canis lupus familiaris	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|L8I8H0|L8I8H0_9CETA	0.877333333333333	0.916434540389972	129	0.31	329	Type-1 angiotensin II receptor	Bos mutus	n.d.	M91_03211
4	0	sp|F7EQ49|GPER1_MACMU	tr|R0LS34|R0LS34_ANAPL	0.792	1.01020408163265	127	0.303	297	C-C chemokine receptor type 4 (Fragment)	Anas platyrhynchos	n.d.	Anapl_10182
4	0	sp|F7EQ49|GPER1_MACMU	tr|L8Y2E0|L8Y2E0_TUPCH	0.845333333333333	0.905714285714286	128	0.2997	317	C-C chemokine receptor type 4	Tupaia chinensis	n.d.	TREES_T100003701
4	0	sp|F7EQ49|GPER1_MACMU	tr|Q9N0U1|Q9N0U1_SHEEP	0.877333333333333	0.916434540389972	128	0.31	329	Angiotensin II type 1 receptor	Ovis aries	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|F6RMK7|F6RMK7_BOVIN	0.890666666666667	0.91008174386921	128	0.2725	334	Uncharacterized protein	Bos taurus	n.d.	CCR9
4	0	sp|F7EQ49|GPER1_MACMU	tr|M3Z6K1|M3Z6K1_MUSPF	0.882666666666667	0.922005571030641	128	0.3112	331	Uncharacterized protein	Mustela putorius furo	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|F7BE29|F7BE29_MONDO	0.826666666666667	0.873239436619718	128	0.3065	310	Uncharacterized protein	Monodelphis domestica	n.d.	CCR4
4	0	sp|F7EQ49|GPER1_MACMU	tr|K7EZN7|K7EZN7_PELSI	0.762666666666667	0.798882681564246	128	0.2762	286	Uncharacterized protein	Pelodiscus sinensis	n.d.	CCR4
4	0	sp|F7EQ49|GPER1_MACMU	tr|I3KSU4|I3KSU4_ORENI	0.768	0.886153846153846	127	0.3264	288	Uncharacterized protein	Oreochromis niloticus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|M3VVA2|M3VVA2_FELCA	0.882666666666667	0.914364640883978	128	0.3112	331	Uncharacterized protein	Felis catus	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|D2HWD9|D2HWD9_AILME	0.882666666666667	0.922005571030641	128	0.3112	331	Putative uncharacterized protein (Fragment)	Ailuropoda melanoleuca	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|K9JUQ7|K9JUQ7_ANGJA	0.725333333333333	0.757660167130919	128	0.3235	272	Angiotensin AT1 receptor	Anguilla japonica	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A091FS64|A0A091FS64_9AVES	0.76	0.940594059405941	127	0.3298	285	CX3C chemokine receptor 1 (Fragment)	Cuculus canorus	n.d.	N303_02213
4	0	sp|F7EQ49|GPER1_MACMU	tr|S9WU54|S9WU54_CAMFR	0.882666666666667	0.922005571030641	128	0.3142	331	Type-1 angiotensin II receptor	Camelus ferus	n.d.	CB1_000964029
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A1S3NJ25|A0A1S3NJ25_SALSA	0.762666666666667	0.798882681564246	128	0.3322	286	type-1 angiotensin II receptor-like	Salmo salar	n.d.	LOC106579762
4	0	sp|F7EQ49|GPER1_MACMU	tr|Q802H1|Q802H1_PETMA	0.770666666666667	0.772727272727273	128	0.2976	289	Chemokine receptor CXCR4	Petromyzon marinus	n.d.	CXCR4
4	0	sp|F7EQ49|GPER1_MACMU	tr|I3MXC8|I3MXC8_ICTTR	0.88	0.916666666666667	128	0.3121	330	Uncharacterized protein	Ictidomys tridecemlineatus	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|Q9PVY7|Q9PVY7_ANGAN	0.725333333333333	0.757660167130919	128	0.3235	272	Angiotensin receptor	Anguilla anguilla	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A093GVD6|A0A093GVD6_PICPB	0.752	0.952702702702703	127	0.3333	282	CX3C chemokine receptor 1 (Fragment)	Picoides pubescens	n.d.	N307_14217
4	0	sp|F7EQ49|GPER1_MACMU	tr|H9GKK1|H9GKK1_ANOCA	0.776	0.808333333333333	128	0.268	291	Uncharacterized protein	Anolis carolinensis	n.d.	CCR4
4	0	sp|F7EQ49|GPER1_MACMU	sp|P29755|AGTRB_MOUSE	0.952	0.994428969359331	128	0.2969	357	Type-1B angiotensin II receptor	Mus musculus	n.d.	Agtr1b
4	0	sp|F7EQ49|GPER1_MACMU	tr|L8IAX7|L8IAX7_9CETA	0.864	0.925714285714286	127	0.2562	324	C-C chemokine receptor type 2 (Fragment)	Bos mutus	n.d.	M91_11263
4	0	sp|F7EQ49|GPER1_MACMU	tr|Q32MF7|Q32MF7_MOUSE	0.952	0.994428969359331	128	0.2969	357	Agtr1b protein	Mus musculus	n.d.	Agtr1b
4	0	sp|F7EQ49|GPER1_MACMU	tr|D9ZDD9|D9ZDD9_BOVIN	0.864	0.875675675675676	128	0.2562	324	Chemokine (C-C motif) receptor 2	Bos taurus	n.d.	CCR2
4	0	sp|F7EQ49|GPER1_MACMU	tr|L5LCQ4|L5LCQ4_MYODS	0.88	0.919220055710306	127	0.3061	330	Type-1 angiotensin II receptor	Myotis davidii	n.d.	MDA_GLEAN10003307
4	0	sp|F7EQ49|GPER1_MACMU	tr|S4RR42|S4RR42_PETMA	0.770666666666667	0.774798927613941	128	0.2976	289	Uncharacterized protein	Petromyzon marinus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A140GMY9|A0A140GMY9_DELLE	0.888	0.927576601671309	127	0.3153	333	Type-1 angiotensin II receptor (Fragment)	Delphinapterus leucas	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A093KSN9|A0A093KSN9_FULGA	0.762666666666667	0.831395348837209	127	0.3112	286	C-C chemokine receptor type 4 (Fragment)	Fulmarus glacialis	n.d.	N327_02091
4	0	sp|F7EQ49|GPER1_MACMU	tr|H3ABC9|H3ABC9_LATCH	0.96	0.975609756097561	127	0.2694	360	Uncharacterized protein	Latimeria chalumnae	n.d.	CCR9
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A140GMY5|A0A140GMY5_TURTR	0.888	0.927576601671309	127	0.3153	333	Type-1 angiotensin II receptor (Fragment)	Tursiops truncatus	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	sp|P35343|CXCR2_MOUSE	0.730666666666667	0.763231197771588	127	0.3102	274	C-X-C chemokine receptor type 2	Mus musculus	n.d.	Cxcr2
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A0P7UDB5|A0A0P7UDB5_9TELE	0.776	0.767810026385224	128	0.2955	291	Putative G-protein coupled receptor 25	Scleropages formosus	n.d.	Z043_123626
4	0	sp|F7EQ49|GPER1_MACMU	sp|P43240|AGTR1_CANLF	0.882666666666667	0.922005571030641	127	0.3082	331	Type-1 angiotensin II receptor	Canis lupus familiaris	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A140GMY8|A0A140GMY8_SOUCH	0.888	0.927576601671309	127	0.3153	333	Type-1 angiotensin II receptor (Fragment)	Sousa chinensis	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|G1NWJ4|G1NWJ4_MYOLU	0.88	0.919220055710306	127	0.3061	330	Uncharacterized protein	Myotis lucifugus	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	sp|P32303|AGTRA_XENLA	0.744	0.770718232044199	127	0.3118	279	Type-1 angiotensin II receptor A	Xenopus laevis	n.d.	agtr1-a
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A1L8GB00|A0A1L8GB00_XENLA	0.744	0.770718232044199	127	0.3118	279	Uncharacterized protein	Xenopus laevis	n.d.	XELAEV_18027747mg
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A140GMY7|A0A140GMY7_DELCA	0.888	0.927576601671309	127	0.3153	333	Type-1 angiotensin II receptor (Fragment)	Delphinus capensis	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A140GMY4|A0A140GMY4_LIPVE	0.888	0.927576601671309	127	0.3153	333	Type-1 angiotensin II receptor (Fragment)	Lipotes vexillifer	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A140GMZ0|A0A140GMZ0_NEOPH	0.888	0.927576601671309	127	0.3153	333	Type-1 angiotensin II receptor (Fragment)	Neophocaena phocaenoides	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|F6VZJ8|F6VZJ8_MONDO	0.752	0.798866855524079	127	0.2872	282	Uncharacterized protein	Monodelphis domestica	n.d.	LOC100012266
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A060VPX8|A0A060VPX8_ONCMY	0.794666666666667	0.834733893557423	127	0.2785	298	Uncharacterized protein	Oncorhynchus mykiss	n.d.	GSONMT00067741001
4	0	sp|F7EQ49|GPER1_MACMU	tr|G3WWF6|G3WWF6_SARHA	0.842666666666667	0.895184135977337	127	0.2911	316	Uncharacterized protein	Sarcophilus harrisii	n.d.	LOC100921946
4	0	sp|F7EQ49|GPER1_MACMU	tr|A4IF92|A4IF92_BOVIN	0.890666666666667	0.91008174386921	127	0.2725	334	CCR9 protein	Bos taurus	n.d.	CCR9
4	0	sp|F7EQ49|GPER1_MACMU	tr|G1P3F4|G1P3F4_MYOLU	0.738666666666667	0.778089887640449	127	0.3069	277	Uncharacterized protein	Myotis lucifugus	n.d.	CXCR2
4	0	sp|F7EQ49|GPER1_MACMU	tr|W5PXU4|W5PXU4_SHEEP	0.864	0.875675675675676	127	0.2531	324	Uncharacterized protein	Ovis aries	n.d.	CCR2
4	0	sp|F7EQ49|GPER1_MACMU	tr|G3UEB0|G3UEB0_LOXAF	0.76	0.802816901408451	127	0.2877	285	Uncharacterized protein	Loxodonta africana	n.d.	CCR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|Q9EQR9|Q9EQR9_MERUN	0.88	0.919220055710306	127	0.3273	330	Angiotensin II receptor type 1B	Meriones unguiculatus	n.d.	AT1B
4	0	sp|F7EQ49|GPER1_MACMU	tr|M4B052|M4B052_XIPMA	0.757333333333333	0.916129032258065	125	0.2923	284	Uncharacterized protein	Xiphophorus maculatus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|X5JA37|X5JA37_ONCMY	0.768	0.795580110497238	127	0.2882	288	CXC chemokine receptor 2	Oncorhynchus mykiss	n.d.	cxcr2
4	0	sp|F7EQ49|GPER1_MACMU	tr|L5L1S3|L5L1S3_PTEAL	0.736	0.870662460567823	125	0.3043	276	High affinity interleukin-8 receptor B	Pteropus alecto	n.d.	PAL_GLEAN10014441
4	0	sp|F7EQ49|GPER1_MACMU	tr|W5LS18|W5LS18_ASTMX	0.754666666666667	0.764864864864865	127	0.3322	283	Uncharacterized protein	Astyanax mexicanus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	sp|O35210|AGTR1_MERUN	0.88	0.919220055710306	126	0.3061	330	Type-1 angiotensin II receptor	Meriones unguiculatus	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|L5K8P0|L5K8P0_PTEAL	0.882666666666667	0.922005571030641	126	0.3082	331	Type-1 angiotensin II receptor	Pteropus alecto	n.d.	PAL_GLEAN10022107
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A1S3GDK8|A0A1S3GDK8_DIPOR	0.733333333333333	0.77247191011236	126	0.2982	275	C-X-C chemokine receptor type 1	Dipodomys ordii	n.d.	Cxcr1
4	0	sp|F7EQ49|GPER1_MACMU	tr|H3AAN2|H3AAN2_LATCH	0.744	0.811046511627907	126	0.3118	279	Uncharacterized protein	Latimeria chalumnae	n.d.	CYSLTR2
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A0M4RF90|A0A0M4RF90_CAPHI	0.864	0.875675675675676	126	0.2531	324	Chemokine receptor 2	Capra hircus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|G3W0M6|G3W0M6_SARHA	0.754666666666667	0.788300835654596	126	0.318	283	Uncharacterized protein	Sarcophilus harrisii	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|W5NLK2|W5NLK2_LEPOC	0.8	0.854700854700855	126	0.3133	300	Uncharacterized protein	Lepisosteus oculatus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|S7P7E2|S7P7E2_MYOBR	0.88	0.919220055710306	126	0.303	330	Type-1 angiotensin II receptor	Myotis brandtii	n.d.	D623_10032848
4	0	sp|F7EQ49|GPER1_MACMU	tr|H0XF15|H0XF15_OTOGA	0.946666666666667	1.00852272727273	126	0.2563	355	Uncharacterized protein	Otolemur garnettii	n.d.	CCR5
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A091EBV8|A0A091EBV8_FUKDA	0.877333333333333	0.916434540389972	126	0.304	329	Type-1 angiotensin II receptor	Fukomys damarensis	n.d.	H920_05798
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A1A8BQV2|A0A1A8BQV2_9TELE	0.784	0.75968992248062	126	0.2891	294	Chemokine (C-C motif) receptor 6b (Fragment)	Nothobranchius kadleci	n.d.	CCR6B
4	0	sp|F7EQ49|GPER1_MACMU	sp|Q9WV26|AGTR1_CAVPO	0.882666666666667	0.922005571030641	126	0.3021	331	Type-1 angiotensin II receptor	Cavia porcellus	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	sp|P25095|AGTRA_RAT	0.88	0.919220055710306	126	0.3091	330	Type-1A angiotensin II receptor	Rattus norvegicus	n.d.	Agtr1
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A146RAD6|A0A146RAD6_FUNHE	0.850666666666667	0.896067415730337	126	0.3135	319	Thyrotropin-releasing hormone receptor	Fundulus heteroclitus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A1S3G997|A0A1S3G997_DIPOR	0.877333333333333	0.916434540389972	125	0.304	329	type-1 angiotensin II receptor	Dipodomys ordii	n.d.	Agtr1
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A096NCV4|A0A096NCV4_PAPAN	0.877333333333333	0.916434540389972	125	0.304	329	Uncharacterized protein	Papio anubis	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A091KMC6|A0A091KMC6_9GRUI	0.762666666666667	1.00350877192982	124	0.2937	286	C-C chemokine receptor type 4 (Fragment)	Chlamydotis macqueenii	n.d.	N324_02197
4	0	sp|F7EQ49|GPER1_MACMU	tr|W5N294|W5N294_LEPOC	0.741333333333333	0.772222222222222	125	0.295	278	Uncharacterized protein	Lepisosteus oculatus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|L8IBX0|L8IBX0_9CETA	0.792	0.825	125	0.2862	297	C-C chemokine receptor type 9 (Fragment)	Bos mutus	n.d.	M91_11256
4	0	sp|F7EQ49|GPER1_MACMU	tr|E2RDT5|E2RDT5_CANLF	0.906666666666667	0.957746478873239	125	0.2824	340	Uncharacterized protein	Canis lupus familiaris	n.d.	CYSLTR2
4	0	sp|F7EQ49|GPER1_MACMU	tr|S7QBH7|S7QBH7_MYOBR	0.728	0.743869209809264	125	0.3077	273	C-X-C chemokine receptor type 2	Myotis brandtii	n.d.	D623_10032886
4	0	sp|F7EQ49|GPER1_MACMU	tr|F6VHT2|F6VHT2_XENTR	0.858666666666667	0.889502762430939	125	0.295	322	Uncharacterized protein (Fragment)	Xenopus tropicalis	n.d.	agtr1
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A1A8B044|A0A1A8B044_NOTFU	0.773333333333333	0.835734870317003	125	0.3241	290	Cysteinyl leukotriene receptor 1	Nothobranchius furzeri	n.d.	CYSLTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|W5NLR7|W5NLR7_LEPOC	0.914666666666667	0.900262467191601	126	0.3061	343	Uncharacterized protein	Lepisosteus oculatus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|G3RL29|G3RL29_GORGO	0.76	0.802816901408451	125	0.2912	285	Uncharacterized protein	Gorilla gorilla gorilla	n.d.	CCR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|G7NZZ3|G7NZZ3_MACFA	0.877333333333333	0.916434540389972	125	0.304	329	Putative uncharacterized protein	Macaca fascicularis	n.d.	EGM_11008
4	0	sp|F7EQ49|GPER1_MACMU	tr|F6WLD6|F6WLD6_MACMU	0.877333333333333	0.916434540389972	125	0.304	329	Putative uncharacterized protein	Macaca mulatta	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|B3DLC0|B3DLC0_XENTR	0.858666666666667	0.907042253521127	125	0.295	322	Agtr1.2 protein	Xenopus tropicalis	n.d.	agtr1
4	0	sp|F7EQ49|GPER1_MACMU	tr|W5LUX0|W5LUX0_ASTMX	0.906666666666667	0.997067448680352	125	0.3059	340	Uncharacterized protein	Astyanax mexicanus	n.d.	
4	0	sp|F7EQ49|GPER1_MACMU	tr|A0A0D9RG76|A0A0D9RG76_CHLSB	0.877333333333333	0.83502538071066	126	0.304	329	Uncharacterized protein	Chlorocebus sabaeus	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	sp|P30555|AGTR1_PIG	0.816	0.852367688022284	125	0.3301	306	Type-1 angiotensin II receptor	Sus scrofa	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	sp|P35344|CXCR2_RABIT	0.741333333333333	0.776536312849162	125	0.2986	278	C-X-C chemokine receptor type 2	Oryctolagus cuniculus	n.d.	CXCR2
4	0	sp|F7EQ49|GPER1_MACMU	sp|O77590|AGTR1_SHEEP	0.877333333333333	0.916434540389972	125	0.307	329	Type-1 angiotensin II receptor	Ovis aries	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	tr|F7BYE5|F7BYE5_CALJA	0.877333333333333	0.916434540389972	125	0.3009	329	Uncharacterized protein	Callithrix jacchus	n.d.	AGTR1
4	0	sp|F7EQ49|GPER1_MACMU	sp|P29089|AGTRB_RAT	0.837333333333333	0.874651810584958	125	0.3057	314	Type-1B angiotensin II receptor	Rattus norvegicus	n.d.	Agtr1b
